법원명,사건번호,매각기일,주소,감정가,최저가,태그,주거형태,건물평수,조회수,경매/공매,임대여부,할인율
미정,준비중,시작 2023.11.06 10:00 ~,강원특별자치도 태백시 황지동 산148-12,4756000,4756000,#압류재산(캠코)#지분매각,임야,50,24,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,전라북도 남원시 주생면 정송리 612-1,78614970,78615000,#압류재산(캠코),답,737,15,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,전라남도 완도군 소안면 이월리 산319,6934040,6935000,#압류재산(캠코),임야,2280,24,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,전라남도 곡성군 겸면 산정리 산112,1470500,1471000,#압류재산(캠코)#지분매각,임야,258,72,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,전라남도 곡성군 겸면 산정리 산113-1,13235488,13236000,#압류재산(캠코)#지분매각,임야,2315,55,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,경기도 오산시 금암동 408-1,423516000,211758000,#압류재산(캠코)#유찰6회,임야,1105,649,공매,0.0,0.5
미정,준비중,시작 2023.11.06 10:00 ~,강원특별자치도 춘천시 삼천동 424-4,240079400,240080000,#압류재산(캠코)#지분매각,대지,93,199,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,강원특별자치도 태백시 황지동 487-2,31992000,31992000,#압류재산(캠코)#지분매각,임야,226,20,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,전라남도 곡성군 겸면 산정리 산110,6372825,6373000,#압류재산(캠코)#지분매각,임야,1115,159,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,"경상북도 영덕군 강구면 강구리 319 ,319-2 (토지)",34662000,34662000,#압류재산(캠코),전,118,241,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,전라남도 순천시 상사면 흘산리 524,24928000,6232000,#압류재산(캠코)#유찰12회,답,184,453,공매,0.0,0.75
미정,준비중,시작 2023.11.06 10:00 ~,충청남도 태안군 안면읍 창기리 209-602,100464000,50232000,#압류재산(캠코)#유찰6회,잡종지,95,74,공매,0.0,0.5
미정,준비중,시작 2023.11.06 10:00 ~,경기도 시흥시 군자동 산143-2,23471180,11736000,#압류재산(캠코)#유찰6회#지분매각,임야,100,436,공매,0.0,0.5
미정,준비중,시작 2023.11.06 10:00 ~,경기도 고양시 일산동구 성석동 산154-2,5744440,5745000,#압류재산(캠코)#지분매각,임야,8,98,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,경기도 광주시 곤지암읍 오향리 136-6,22008000,8804000,#압류재산(캠코)#유찰8회,전,26,306,공매,0.0,0.6
미정,준비중,시작 2023.11.06 10:00 ~,서울특별시 성동구 마장동 516-12,139132760,139133000,#압류재산(캠코)#지분매각,대지,12,609,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,충청남도 공주시 정안면 상룡리 37-1,52542000,52542000,#압류재산(캠코),대지,85,68,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,강원특별자치도 강릉시 구정면 금광리 602-2,31455000,31455000,#압류재산(캠코)#지분매각,대지,41,52,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,전라북도 고창군 상하면 자룡리 산48,23985000,23985000,#압류재산(캠코)#지분매각,임야,559,32,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,경기도 가평군 가평읍 읍내리 782-7,91000000,45500000,#압류재산(캠코)#유찰6회,전,56,326,공매,0.0,0.5
미정,준비중,시작 2023.11.06 10:00 ~,전라남도 완도군 청산면 지리 22,4500000,4500000,#압류재산(캠코),전,379,21,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,충청남도 서천군 시초면 신흥리 산38,51398532,51399000,#압류재산(캠코)#지분매각,임야,598,26,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,경기도 광주시 쌍령동 15-34,22867241,22868000,#압류재산(캠코)#지분매각,도로,16,36,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,경기도 김포시 통진읍 귀전리 산41-6,152460000,152460000,#압류재산(캠코),임야,183,69,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,전라북도 군산시 산북동 1580,55261920,55262000,#압류재산(캠코)#지분매각,답,106,19,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,강원특별자치도 양구군 국토정중앙면 심포리 산62-1,5251400,2626000,#압류재산(캠코)#유찰5회#지분매각,임야,723,97,공매,0.0,0.5
미정,준비중,시작 2023.11.06 10:00 ~,강원특별자치도 고성군 죽왕면 삼포리 282,9930000,9930000,#압류재산(캠코),전,101,194,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,충청남도 태안군 안면읍 창기리 209-620,66332000,33166000,#압류재산(캠코)#유찰6회,잡종지,63,86,공매,0.0,0.5
미정,준비중,시작 2023.11.06 10:00 ~,경상남도 거제시 남부면 다포리 산12-24,42843000,42843000,#압류재산(캠코)#지분매각,임야,4320,24,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,"강원특별자치도 홍천군 홍천읍 강원특별자치도 홍천군 두촌면 천현리 640-3, 640-9, 639-1",1579800,1580000,#압류재산(캠코)#지분매각,전,25,17,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,충청남도 태안군 안면읍 창기리 209-603,81788000,40894000,#압류재산(캠코)#유찰6회,잡종지,77,38,공매,0.0,0.5
미정,준비중,시작 2023.11.06 10:00 ~,제주특별자치도 제주시 추자면 묵리 457,5632000,5632000,#압류재산(캠코),전,155,53,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,서울특별시 서초구 서초동 1629-47,32782500,32783000,#압류재산(캠코)#지분매각,도로,3,283,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,경기도 가평군 가평읍 두밀리 132-17,14022000,14022000,#압류재산(캠코),임야,52,41,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,전라북도 완주군 삼례읍 삼례리 1538,178577000,178577000,#압류재산(캠코),전,557,23,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,충청남도 태안군 안면읍 창기리 209-607,86420000,43210000,#압류재산(캠코)#유찰6회,잡종지,91,43,공매,0.0,0.5
미정,준비중,시작 2023.11.06 10:00 ~,경기도 파주시 맥금동 479-8,239919840,119960000,#압류재산(캠코)#유찰6회#지분매각,임야,303,154,공매,0.0,0.5
미정,준비중,시작 2023.11.06 10:00 ~,충청남도 계룡시 엄사면 광석리 277,55687500,55688000,#압류재산(캠코)#지분매각,답,135,33,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,강원도 평창군 대화면 개수리 346-19,16026400,6412000,#압류재산(캠코)#유찰8회#지분매각,임야,527,242,공매,0.0,0.6
미정,준비중,시작 2023.11.06 10:00 ~,강원특별자치도 화천군 화천읍 동촌리 2675,2118160,2119000,#압류재산(캠코),임야,729,297,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,경상남도 창녕군 남지읍 성사리 173,11085000,11085000,#압류재산(캠코)#지분매각,전,224,6,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,강원특별자치도 삼척시 근덕면 용화리 295-1,400932000,400932000,#압류재산(캠코),전,365,126,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,강원특별자치도 정선군 남면 문곡리 302-1,34372000,34372000,#압류재산(캠코),전,400,212,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,충청남도 논산시 부창동 249-1,191142250,191143000,#압류재산(캠코)#지분매각,답,102,3,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,충청남도 당진시 우강면 송산리 151-121,14430000,14430000,#압류재산(캠코)#지분매각,임야,34,28,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,울산광역시 중구 다운동 887-1,13545000,13545000,#압류재산(캠코)#지분매각,하천,24,145,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,전라남도 완도군 소안면 이월리 1123-2,7066400,7067000,#압류재산(캠코),전,243,7,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,강원도 속초시 대포동 산122-22,340132000,340132000,#압류재산(캠코)#지분매각,임야,1660,465,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,부산광역시 기장군 정관읍 두명리 산33,57918200,57919000,#압류재산(캠코)#지분매각,임야,2400,57,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,경상남도 하동군 화개면 삼신리 110-11,179540000,179540000,#압류재산(캠코),답,285,54,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,경상남도 하동군 금남면 대치리 73-9,15604000,15604000,#압류재산(캠코)#지분매각,임야,51,12,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,경상북도 청도군 매전면 용산리 456,14704000,14704000,#압류재산(캠코),전,278,13,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,강원특별자치도 영월군 김삿갓면 대야리 산130,16859240,16860000,#압류재산(캠코),임야,7500,115,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,강원특별자치도 횡성군 둔내면 마암리 산79-6,7149600,7150000,#압류재산(캠코)#지분매각,임야,401,12,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,전라남도 완도군 소안면 이월리 1026,2598800,2599000,#압류재산(캠코),전,108,6,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,경상북도 청도군 매전면 용산리 460,17344000,17344000,#압류재산(캠코),전,328,11,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,울산광역시 중구 반구동 222-17,33000000,33000000,#압류재산(캠코),도로,7,183,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,"경상남도 거창군 주상면 남산리 1289-2 ,1289-9",14124000,14124000,#압류재산(캠코),답,389,7,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,전라남도 완도군 소안면 이월리 1031,4520000,4520000,#압류재산(캠코),답,171,5,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,경상남도 산청군 오부면 양촌리 280-16,7227000,7227000,#압류재산(캠코),전,49,9,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,"경상남도 거제시 일운면 옥림리 산110-3, 산110-4",77276300,77277000,#압류재산(캠코),임야,4140,43,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,"경상남도 하동군 금남면 대치리 73-12, 73-13",90090000,45045000,#압류재산(캠코)#유찰6회,임야,300,101,공매,0.0,0.5
미정,준비중,시작 2023.11.06 10:00 ~,강원특별자치도 평창군 봉평면 면온리 산319,5627000,5627000,#압류재산(캠코)#지분매각,임야,101,29,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,"인천광역시 강화군 삼산면 매음리 650-14, 산504-1, 산504-3",59484000,53536000,#압류재산(캠코)#유찰1회,전,325,111,공매,0.0,0.1
미정,준비중,시작 2023.11.06 10:00 ~,울산광역시 울주군 범서읍 입암리 940-4,33428000,33428000,#압류재산(캠코)#지분매각,답,42,262,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,경기도 여주시 흥천면 다대리 1-3,87924000,87924000,#압류재산(캠코)#지분매각,전,196,41,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,전라남도 영광군 영광읍 녹사리 8-1,75600000,68040000,#압류재산(캠코)#유찰1회,전,128,18,공매,0.0,0.1
미정,준비중,시작 2023.11.06 10:00 ~,충청남도 아산시 둔포면 운교리 10-29,12444000,12444000,#압류재산(캠코),전,19,47,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,강원특별자치도 평창군 대관령면 횡계리 185-89,5382000,5382000,#압류재산(캠코)#지분매각,임야,63,101,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,충청남도 보령시 천북면 낙동리 510,9810000,9810000,#압류재산(캠코),전,165,75,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,충청남도 서산시 지곡면 무장리 602-15,4059000,4059000,#압류재산(캠코)#지분매각,임야,38,27,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,전라남도 해남군 삼산면 신흥리 246,2970000,2970000,#압류재산(캠코)#지분매각,전,82,28,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,경기도 광주시 남한산성면 오전리 324-6,54641000,54641000,#압류재산(캠코),전,31,189,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,경상남도 밀양시 상남면 예림리 1043-1,55405000,55405000,#압류재산(캠코),전,479,29,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,"경상남도 함안군 검단리 90, 90-1, 90-2, 90-3, 90-4, 90-5",100375640,100376000,#압류재산(캠코)#지분매각,전,564,43,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,경상남도 산청군 단성면 운리 산121,289665600,289666000,#압류재산(캠코),임야,36510,25,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,경상남도 거제시 남부면 다포리 90-1,203600000,101800000,#압류재산(캠코)#유찰6회,전,616,81,공매,0.0,0.5
미정,준비중,시작 2023.11.06 10:00 ~,경기도 평택시 용이동 487-12 (토지 및 건물),1779211600,1067528000,#압류재산(캠코)#유찰5회,다가구주택,203,391,공매,0.0,0.4
미정,준비중,시작 2023.11.06 10:00 ~,경기도 포천시 일동면 기산리 101-12,2723337,2724000,#압류재산(캠코)#지분매각,대지,9,30,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,경기도 포천시 내촌면 음현리 767-4,233637990,233638000,#압류재산(캠코)#지분매각,전,138,45,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,"경기도 용인시 처인구 이동읍 덕성리 1058-2, 1059, 1059-2, 1059-4, 1059-5",114516000,114516000,#압류재산(캠코),전,181,330,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,전라남도 진도군 고군면 도평리 274,9460000,9460000,#압류재산(캠코),전,144,51,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,경기도 용인시 처인구 양지면 송문리 167-6,71610000,71610000,#압류재산(캠코),전,100,1200,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,경상북도 청송군 부남면 홍원리 719,23987132,11994000,#압류재산(캠코)#유찰6회#지분매각,답,212,29,공매,0.0,0.5
미정,준비중,시작 2023.11.06 10:00 ~,충청북도 제천시 덕산면 도기리 산90,7021000,7021000,#압류재산(캠코),임야,360,1,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,인천광역시 강화군 하점면 망월리 3044-6,104109532,104110000,#압류재산(캠코)#지분매각,답,584,1,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,전라남도 나주시 세지면 동곡리 21-8,6523449,6524000,#압류재산(캠코)#지분매각,전,66,26,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,서울특별시 강남구 대치동 511 한보미도맨션 제202동 제5층 제505호,3430000000,3430000000,#압류재산(캠코),아파트,42,596,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,전라남도 강진군 도암면 항촌리 1601-26,8362000,8362000,#압류재산(캠코)#유찰1회,도로,224,10,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,전라남도 완도군 신지면 신리 285-7,2600000,2600000,#압류재산(캠코),전,16,37,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,"경기도 파주시 적성면 식현리 350-5 ,350-7",2767712,2768000,#압류재산(캠코)#지분매각,전,13,2,공매,0.0,-0.0
미정,준비중,시작 2023.11.06 10:00 ~,경기도 평택시 비전동 1089 평택센트럴해링턴플레이스 제111동 제14층 제1402호,375000000,375000000,#압류재산(캠코),아파트,26,29,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,세종특별자치시 전의면 달전리 산101-3,15207600,7604000,#압류재산(캠코)#유찰5회,임야,500,195,공매,0.0,0.5
미정,준비중,시작 2023.11.06 10:00 ~,경기도 안양시 동안구 호계동 1053-3 목련아파트 제911동 제7층 제701호,1290000000,1290000000,#압류재산(캠코),아파트,39,28,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,경기도 여주시 북내면 덕산리 142,23088000,23088000,#압류재산(캠코)#지분매각,전,146,0,공매,0.0,0.0
미정,준비중,시작 2023.11.06 10:00 ~,"충청북도 제천시 한수면 서창리 62 (토지, 건물)",35157200,35158000,#압류재산(캠코),단독주택,23,8,공매,0.0,-0.0
